CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
455818575,10/23/2009,14:20:00,10/23/2009,15:10:00,41,10/23/2009,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1015248,235512,,,,,40.81305566,-73.888018698,"(40.81305566, -73.888018698)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
143246789,09/29/2006,00:15:00,,,47,09/29/2006,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1021280,261958,,,,,40.885618814,-73.866081591,"(40.885618814, -73.866081591)",PATROL BORO BRONX,,,UNKNOWN,M
641227827,02/05/2010,12:30:00,02/05/2010,13:45:00,60,02/07/2010,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,42004,984113,148364,,,,,40.573909069,-74.00049459,"(40.573909069, -74.00049459)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
938488042,07/04/2007,23:00:00,07/05/2007,12:30:00,88,07/05/2007,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,WHITMAN,527,991148,192533,,BLACK,F,,40.695140908,-73.975125947,"(40.695140908, -73.975125947)",PATROL BORO BKLYN NORTH,,,UNKNOWN,F
250194265,12/09/2006,15:50:00,12/09/2006,16:23:00,43,12/09/2006,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1025754,240828,,,,,40.827603452,-73.85003212,"(40.827603452, -73.85003212)",PATROL BORO BRONX,,,UNKNOWN,E
855465359,02/06/2009,09:35:00,02/06/2009,09:40:00,112,02/06/2009,360,,661,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,QUEENS,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,1027498,202160,,,,20,40.721461728,-73.84397927,"(40.721461728, -73.84397927)",PATROL BORO QUEENS NORTH,71 AVE.-FOREST HILLS,,UNKNOWN,E
832303148,01/14/2007,01:30:00,01/14/2007,01:40:00,81,01/14/2007,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005862,190486,,,,,40.689498668,-73.922071054,"(40.689498668, -73.922071054)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
800710552,03/05/2009,17:00:00,03/18/2009,14:00:00,83,03/18/2009,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1010002,188633,,BLACK,M,,40.684401533,-73.907149782,"(40.684401533, -73.907149782)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
441070500,09/26/2010,03:15:00,,,90,09/26/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1001675,196385,,,,,40.705699282,-73.93715363,"(40.705699282, -73.93715363)",PATROL BORO BKLYN NORTH,,18-24,WHITE,F
246633741,10/11/2007,17:30:00,10/11/2007,23:40:00,71,10/12/2007,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,997120,182082,,,,,40.666448616,-73.953609743,"(40.666448616, -73.953609743)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,M
388992795,10/03/2006,14:00:00,10/04/2006,16:33:00,106,10/04/2006,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1028213,186786,,WHITE HISPANIC,F,,40.679260229,-73.841500185,"(40.679260229, -73.841500185)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,F
968036515,11/01/2010,18:30:00,11/01/2010,19:40:00,42,11/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009979,241055,,,,,40.82828654,-73.907032114,"(40.82828654, -73.907032114)",PATROL BORO BRONX,,25-44,UNKNOWN,M
922701142,11/20/2011,01:30:00,11/20/2011,02:00:00,45,11/20/2011,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1034074,245512,,WHITE,U,,40.840416643,-73.819934163,"(40.840416643, -73.819934163)",PATROL BORO BRONX,,45-64,WHITE,M
682412720,01/29/2007,18:05:00,,,32,01/29/2007,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,RANGEL,738,1002118,242744,,,,,40.832941761,-73.935432593,"(40.832941761, -73.935432593)",PATROL BORO MAN NORTH,,,UNKNOWN,E
158689106,08/29/2008,16:00:00,,,66,11/18/2008,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,989859,172110,,,,,40.639085221,-73.979791315,"(40.639085221, -73.979791315)",PATROL BORO BKLYN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
983349333,11/02/2007,18:00:00,11/03/2007,09:00:00,70,11/03/2007,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,997854,164355,,UNKNOWN,,,40.617790709,-73.95099968,"(40.617790709, -73.95099968)",PATROL BORO BKLYN SOUTH,,18-24,WHITE,M
162534534,02/10/2009,18:30:00,02/11/2009,06:30:00,75,02/11/2009,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,UNITY PLAZA (SITES 4-27),411,1012376,181817,,,,,40.665685931,-73.898618514,"(40.665685931, -73.898618514)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
442765867,05/09/2011,23:00:00,05/09/2011,23:59:00,34,05/11/2011,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1006293,253792,25-44,BLACK,M,,40.863255822,-73.920309255,"(40.863255822, -73.920309255)",PATROL BORO MAN NORTH,,25-44,BLACK,F
212426853,03/24/2006,11:20:00,,,115,03/24/2006,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1015380,213433,,,,,40.752454247,-73.887644142,"(40.752454247, -73.887644142)",PATROL BORO QUEENS NORTH,,,UNKNOWN,M
911435336,12/14/2006,02:05:00,,,71,12/14/2006,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,997677,178341,,,,,40.656179569,-73.951609408,"(40.656179569, -73.951609408)",PATROL BORO BKLYN SOUTH,,25-44,WHITE HISPANIC,F
968461759,09/09/2010,13:34:00,09/09/2010,13:45:00,32,09/09/2010,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1001157,238763,,,,,40.822016943,-73.93891535,"(40.822016943, -73.93891535)",PATROL BORO MAN NORTH,,,UNKNOWN,E
594558583,06/24/2006,18:30:00,06/25/2006,09:20:00,106,06/25/2006,110,GRAND LARCENY OF MOTOR VEHICLE,442,"LARCENY, GRAND OF AUTO - ATTEM",ATTEMPTED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1035064,184925,,,,,40.674115539,-73.816814146,"(40.674115539, -73.816814146)",PATROL BORO QUEENS SOUTH,,65+,WHITE,M
805598404,06/29/2007,21:00:00,06/29/2007,21:10:00,94,06/29/2007,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,996971,205184,,,,,40.729858438,-73.954103203,"(40.729858438, -73.954103203)",PATROL BORO BKLYN NORTH,,25-44,WHITE,F
835107172,02/07/2007,21:10:00,02/07/2007,21:15:00,75,02/07/2007,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014831,177225,,,,,40.65307377,-73.889790059,"(40.65307377, -73.889790059)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
522764677,04/06/2008,00:04:00,,,101,04/09/2008,114,ARSON,264,"ARSON, MOTOR VEHICLE 1 2 3 & 4",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1048360,160937,,,,,40.608187539,-73.769109463,"(40.608187539, -73.769109463)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
690021991,01/10/2007,02:15:00,01/10/2007,02:46:00,1,01/10/2007,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,979791,198249,25-44,WHITE,M,,40.710831552,-74.016085232,"(40.710831552, -74.016085232)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
155418355,08/26/2009,21:30:00,08/26/2009,21:35:00,110,08/26/2009,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1021305,208080,,ASIAN / PACIFIC ISLANDER,F,,40.737738772,-73.866288599,"(40.737738772, -73.866288599)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,F
328876941,07/04/2010,01:30:00,,,103,07/14/2010,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,NA,,NA,1043643,193643,,,,,40.697990988,-73.78580964,"(40.697990988, -73.78580964)",PATROL BORO QUEENS SOUTH,,25-44,UNKNOWN,M
953551703,02/26/2006,01:00:00,02/26/2006,04:00:00,6,02/28/2006,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,984440,204596,,,,,40.728253665,-73.999315931,"(40.728253665, -73.999315931)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
420657066,01/29/2007,19:00:00,,,48,01/29/2007,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,35525,1017483,245763,,,,,40.841183585,-73.879893816,"(40.841183585, -73.879893816)",PATROL BORO BRONX,,,UNKNOWN,E
255078700,03/07/2007,16:08:00,,,34,03/07/2007,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1002106,249501,,UNKNOWN,,,40.851487774,-73.935457967,"(40.851487774, -73.935457967)",PATROL BORO MAN NORTH,,25-44,WHITE,F
696702128,05/03/2006,20:45:00,,,34,05/03/2006,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1004405,253314,,,,,40.861948368,-73.927136388,"(40.861948368, -73.927136388)",PATROL BORO MAN NORTH,,,UNKNOWN,E
287890095,04/22/2010,12:15:00,04/22/2010,12:20:00,1,04/22/2010,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",ATTEMPTED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,982655,197091,,BLACK,M,,40.707654096,-74.005754399,"(40.707654096, -74.005754399)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
633178320,07/14/2007,21:50:00,,,103,07/14/2007,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1039959,192662,,,,,40.695322335,-73.79910349,"(40.695322335, -73.79910349)",PATROL BORO QUEENS SOUTH,,<18,BLACK,M
781334037,11/02/2011,08:30:00,11/02/2011,12:00:00,66,11/02/2011,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,983545,171266,,ASIAN / PACIFIC ISLANDER,F,,40.636770368,-74.002541582,"(40.636770368, -74.002541582)",PATROL BORO BKLYN SOUTH,,18-24,ASIAN / PACIFIC ISLANDER,F
779009327,05/24/2010,15:35:00,,,68,05/24/2010,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,976676,165942,,,,,40.622153897,-74.027284856,"(40.622153897, -74.027284856)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
263577296,10/04/2011,07:40:00,10/04/2011,07:45:00,75,10/04/2011,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1013618,184416,,,,,40.672815569,-73.894130285,"(40.672815569, -73.894130285)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
387917731,08/03/2009,23:25:00,08/03/2009,23:50:00,18,08/04/2009,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,990879,217248,,,,,40.762977758,-73.976071669,"(40.762977758, -73.976071669)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
713617402,06/17/2008,22:20:00,06/18/2008,08:40:00,105,06/18/2008,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1056462,202255,,UNKNOWN,,,40.721533469,-73.739487754,"(40.721533469, -73.739487754)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,F
959099557,12/27/2005,15:00:00,03/20/2006,15:00:00,17,03/22/2006,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,993570,216079,45-64,UNKNOWN,M,,40.759766726,-73.966359149,"(40.759766726, -73.966359149)",PATROL BORO MAN SOUTH,,45-64,WHITE,F
686554915,06/13/2008,10:05:00,,,61,06/13/2008,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,NA,,NA,996693,151649,,WHITE,M,,40.582917019,-73.955205017,"(40.582917019, -73.955205017)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
174039405,03/12/2008,18:15:00,03/17/2008,18:30:00,103,03/17/2008,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1037733,196344,25-44,BLACK,M,,40.705442274,-73.807101632,"(40.705442274, -73.807101632)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,F
305837100,12/30/2011,17:23:00,,,46,12/30/2011,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1011612,253618,,,,,40.862763361,-73.901080165,"(40.862763361, -73.901080165)",PATROL BORO BRONX,,,UNKNOWN,E
123848076,04/13/2006,17:00:00,04/13/2006,17:30:00,30,04/13/2006,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,NA,,NA,997164,238862,25-44,BLACK,F,,40.822295411,-73.953342128,"(40.822295411, -73.953342128)",PATROL BORO MAN NORTH,,UNKNOWN,UNKNOWN,F
151170609,02/17/2010,05:00:00,02/17/2010,16:00:00,75,02/18/2010,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1017141,183798,,,,,40.671106911,-73.881432957,"(40.671106911, -73.881432957)",PATROL BORO BKLYN NORTH,,<18,BLACK,F
135007895,07/03/2006,00:10:00,,,33,07/03/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1000557,245913,25-44,BLACK,M,,40.841642767,-73.94106581,"(40.841642767, -73.94106581)",PATROL BORO MAN NORTH,,45-64,UNKNOWN,M
227121079,08/31/2010,15:45:00,08/31/2010,15:50:00,102,08/31/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1028405,191665,,ASIAN / PACIFIC ISLANDER,M,,40.692650993,-73.84077599,"(40.692650993, -73.84077599)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
869097819,02/08/2009,16:15:00,02/08/2009,16:15:00,14,02/08/2009,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,988139,215039,,,,,40.756916248,-73.98596397,"(40.756916248, -73.98596397)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
973690002,10/23/2008,16:00:00,11/04/2008,13:00:00,61,11/05/2008,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,992243,154522,,,,,40.590807962,-73.971222198,"(40.590807962, -73.971222198)",PATROL BORO BKLYN SOUTH,,65+,WHITE,F
886667082,05/12/2010,18:24:00,,,46,05/12/2010,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,NA,,NA,1012619,253307,,,,,40.861906582,-73.897440898,"(40.861906582, -73.897440898)",PATROL BORO BRONX,,,UNKNOWN,E
884274443,07/23/2011,02:42:00,07/23/2011,02:47:00,6,07/23/2011,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,983833,205178,,,,,40.729851106,-74.001506013,"(40.729851106, -74.001506013)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
722513451,03/20/2009,21:00:00,,,40,03/20/2009,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BRONX,,HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,NA,,NA,1005131,233224,,,,,40.80680544,-73.924574265,"(40.80680544, -73.924574265)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,M
501004920,08/24/2009,10:00:00,08/25/2009,13:30:00,69,08/25/2009,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1010431,174481,,UNKNOWN,U,,40.645556189,-73.90565793,"(40.645556189, -73.90565793)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
727669916,11/07/2008,06:30:00,,,83,11/07/2008,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1002989,195120,45-64,WHITE,M,,40.702224469,-73.932417867,"(40.702224469, -73.932417867)",PATROL BORO BKLYN NORTH,,25-44,WHITE,F
663105387,08/26/2008,16:55:00,08/26/2008,17:11:00,46,08/26/2008,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,1013790,253301,,,,,40.861886273,-73.89320749,"(40.861886273, -73.89320749)",PATROL BORO BRONX,,,UNKNOWN,D
800123659,07/18/2006,13:00:00,,,14,07/18/2006,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,986061,213320,,,,,40.752198698,-73.993465045,"(40.752198698, -73.993465045)",PATROL BORO MAN SOUTH,,25-44,UNKNOWN,M
536453552,07/22/2011,20:40:00,07/22/2011,20:40:00,75,07/22/2011,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1012534,185722,,BLACK,F,,40.676403773,-73.898032604,"(40.676403773, -73.898032604)",PATROL BORO BKLYN NORTH,,45-64,BLACK,M
978526614,12/25/2007,16:30:00,12/25/2007,16:30:00,67,12/25/2007,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1008173,178572,,BLACK,M,,40.656791478,-73.913780142,"(40.656791478, -73.913780142)",PATROL BORO BKLYN SOUTH,,<18,BLACK,F
839052925,10/17/2009,20:00:00,10/18/2009,09:30:00,49,10/18/2009,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1025816,251396,,,,,40.856609196,-73.849742591,"(40.856609196, -73.849742591)",PATROL BORO BRONX,,25-44,WHITE,M
661727438,01/20/2010,17:30:00,01/21/2010,07:00:00,68,01/21/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,979954,169055,,,,,40.630700627,-74.015478674,"(40.630700627, -74.015478674)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
929111466,10/12/2011,01:35:00,10/12/2011,01:47:00,105,10/12/2011,113,FORGERY,725,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1048853,182258,,,,,40.666705359,-73.767129803,"(40.666705359, -73.767129803)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
240769654,06/18/2008,17:30:00,06/18/2008,17:33:00,32,06/18/2008,126,MISCELLANEOUS PENAL LAW,760,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,999340,234492,,,,,40.810297536,-73.945489891,"(40.810297536, -73.945489891)",PATROL BORO MAN NORTH,,,UNKNOWN,E
584660657,02/28/2008,22:45:00,,,70,02/28/2008,113,FORGERY,725,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,990588,169075,,,,,40.630754299,-73.97716746,"(40.630754299, -73.97716746)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
420918097,07/03/2010,12:10:00,07/03/2010,12:51:00,94,07/03/2010,117,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,999506,200892,,,,,40.718073929,-73.94496648,"(40.718073929, -73.94496648)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
